"index: Ascending","Average scoreMe","Average writeError"
257,"0.00008463541666666667","0.000025"
258,"0.00015263310185185185","0.000025"
259,"0.00023871527777777777","0.000025"
260,"0.0001591435185185185","0.000026"
261,"0.00014973958333333335","0.000026"
262,"0.00019278067129629628","0.000026"
263,"0.00010452835648148147","0.000025999999999999995"
264,"0.00018265335648148147","0.000025999999999999995"
265,"0.0001638454861111111","0.000026"
266,"0.0000831886574074074","0.000025999999999999995"
267,"0.00021701388888888888","0.000026"
268,"0.000205078125","0.000026"
269,"0.00003833912037037037","0.000026"
270,"0.00016673900462962964","0.000027000000000000002"
271,"0.00019241898148148148","0.000027000000000000002"
272,"0.00016095196759259258","0.000027000000000000002"
273,"0.00018084490740740742","0.000027000000000000002"
274,"0.00009657118055555557","0.000027000000000000002"
275,"0.00010199652777777778","0.000027000000000000002"
276,"0.000078125","0.000027000000000000002"
277,"0.00010235821759259258","0.000027000000000000002"
278,"0.00006908275462962963","0.000027000000000000002"
279,"0.00004846643518518519","0.000027000000000000002"
280,"0.00008680555555555556","0.000028"
281,"0.00008101851851851852","0.000027999999999999993"
282,"0.00018916377314814816","0.000027999999999999993"
283,"0.0001345486111111111","0.000028"
284,"0.00022388599537037038","0.000028"
285,"0.0000705295138888889","0.000028"
286,"0.00005461516203703704","0.000027999999999999993"
287,"0.00017035590277777776","0.000028"
288,"0.00008427372685185186","0.000028"
289,"0.00009765624999999999","0.000028"
290,"0.00007269965277777777","0.000029"
291,"0.00016529224537037036","0.000029"
292,"0.00012405960648148148","0.000029"
293,"0.00019675925925925926","0.000029"
294,"0.00012152777777777779","0.000029"
295,"0.0001414207175925926","0.000029"
296,"0.00010054976851851852","0.000029"
297,"0.00011791087962962963","0.000029"
298,"0.00010561342592592594","0.000029"
299,"0.00015190972222222222","0.000029"
300,"0.00019856770833333334","0.000029999999999999997"
301,"0.00018048321759259257","0.00003"
302,"0.00007993344907407408","0.00003"
303,"0.00020905671296296297","0.00003"
304,"0.0002994791666666667","0.00003"
305,"0.00023256655092592591","0.000029999999999999997"
306,"0.0003012876157407407","0.000029999999999999997"
307,"0.00019929108796296296","0.000029999999999999997"
308,"0.0004296875","0.00003"
309,"0.0004448784722222222","0.000029999999999999997"
310,"0.0004112413194444445","0.000031"
311,"0.0005403645833333333","0.000031"
312,"0.00026548032407407407","0.000031"
313,"0.00016782407407407406","0.000031"
314,"0.00024016203703703702","0.000031"
315,"0.00029947916666666664","0.000031"
316,"0.0001370804398148148","0.000031"
317,"0.0002340133101851852","0.000031"
318,"0.00024775752314814815","0.000031"
319,"0.00020905671296296294","0.000031"
320,"0.0002072482638888889","0.000032000000000000005"
321,"0.00018518518518518518","0.000032"
322,"0.00012839988425925928","0.000032"
323,"0.00009765624999999999","0.000032000000000000005"
324,"0.00009186921296296296","0.000032"
325,"0.00018988715277777775","0.000032"
326,"0.00010706018518518519","0.000032"
327,"0.00015299479166666668","0.000032000000000000005"
328,"0.00010597511574074074","0.000032"
329,"0.00013997395833333334","0.000032"
330,"0.00013671875","0.000032999999999999996"
331,"0.00020543981481481485","0.000032999999999999996"
332,"0.0001584201388888889","0.000032999999999999996"
333,"0.00012731481481481483","0.000032999999999999996"
334,"0.0002976707175925926","0.000032999999999999996"
335,"0.00024016203703703702","0.000032999999999999996"
336,"0.00016782407407407406","0.000032999999999999996"
337,"0.00018482349537037035","0.000032999999999999996"
338,"0.00020146122685185187","0.000032999999999999996"
339,"0.00013961226851851851","0.000032999999999999996"
340,"0.00014503761574074074","0.000034000000000000007"
341,"0.0001359953703703704","0.000034000000000000007"
342,"0.00015588831018518518","0.000034000000000000007"
343,"0.00021592881944444445","0.000034000000000000007"
344,"0.00018301504629629633","0.000034000000000000007"
345,"0.00015480324074074073","0.000034000000000000007"
346,"0.000166015625","0.000034000000000000007"
347,"0.00008789062500000001","0.000034000000000000007"
348,"0.00012261284722222223","0.000034000000000000007"
349,"0.00015299479166666665","0.000034000000000000007"
350,"0.00014286747685185184","0.000035"
351,"0.00017903645833333335","0.000035"
352,"0.00022641782407407409","0.000035"
353,"0.0001638454861111111","0.000035"
354,"0.0001537181712962963","0.000035000000000000004"
355,"0.00017686631944444444","0.000035"
356,"0.00024848090277777775","0.000035000000000000004"
357,"0.00016059027777777778","0.000035"
358,"0.00023148148148148146","0.000035000000000000004"
359,"0.0002416087962962963","0.000035"
360,"0.00011827256944444445","0.000036"
361,"0.00020941840277777777","0.000036"
362,"0.00024956597222222226","0.000036"
363,"0.0002788628472222222","0.000036"
364,"0.00013925057870370371","0.000036"
365,"0.0001363570601851852","0.000036"
366,"0.00023509837962962962","0.000036"
367,"0.00023473668981481482","0.000036"
368,"0.0001533564814814815","0.000036"
369,"0.00026801215277777777","0.000036"
370,"0.0001099537037037037","0.000037"
371,"0.00018952546296296298","0.000037"
372,"0.0002589699074074074","0.000037"
373,"0.00014973958333333335","0.000037"
374,"0.0002152054398148148","0.000037"
375,"0.00014684606481481482","0.000037"
376,"0.00035156249999999993","0.000037"
377,"0.00019784432870370374","0.000037"
378,"0.0001439525462962963","0.000037"
379,"0.00019784432870370369","0.000037"
380,"0.00011067708333333333","0.000038"
381,"0.0002079716435185185","0.000038"
382,"0.0002640335648148148","0.000038"
383,"0.00020905671296296294","0.000038"
384,"0.00018192997685185185","0.000038"
385,"0.0002810329861111111","0.000038"
386,"0.0002314814814814815","0.000038"
387,"0.00015046296296296295","0.000038"
388,"0.00019531249999999998","0.000038"
389,"0.0002690972222222222","0.000038"
390,"0.00018952546296296295","0.000039"
391,"0.00019133391203703703","0.000039"
392,"0.00016782407407407406","0.000039"
393,"0.00020182291666666667","0.000039"
394,"0.00025426793981481486","0.000039"
395,"0.00013925057870370371","0.000039"
396,"0.00017758969907407407","0.000039"
397,"0.00024522569444444445","0.000039"
398,"0.00014973958333333332","0.000039"
399,"0.00040328414351851853","0.000039"
400,"0.00028428819444444443","0.00004"
401,"0.0002520978009259259","0.00004"
402,"0.00013671874999999999","0.00004"
403,"0.00015227141203703705","0.00004"
404,"0.0002249710648148148","0.00004"
405,"0.00026765046296296297","0.00004"
406,"0.000394603587962963","0.00004"
407,"0.00018880208333333333","0.00004"
408,"0.00017469618055555554","0.00004"
409,"0.00015697337962962963","0.00004"
410,"0.00031394675925925926","0.000041"
411,"0.00025535300925925926","0.000041"
412,"0.00024703414351851856","0.000041"
413,"0.0002173755787037037","0.000041"
414,"0.0002119502314814815","0.000041"
415,"0.00024341724537037037","0.000041"
416,"0.00016927083333333334","0.000041"
417,"0.00023546006944444447","0.000041"
418,"0.0002152054398148148","0.000041"
419,"0.00023292824074074071","0.000041"
420,"0.00016854745370370371","0.000042"
421,"0.00035481770833333334","0.000042"
422,"0.00030309606481481485","0.000042"
423,"0.00015190972222222222","0.000042"
424,"0.0002249710648148148","0.000042"
425,"0.0002907986111111111","0.000042"
426,"0.0004904513888888889","0.000042"
427,"0.000542896412037037","0.000042"
428,"0.00026728877314814817","0.000042"
429,"0.00036639178240740735","0.000042"
430,"0.0004575376157407408","0.000042999999999999995"
431,"0.0004984085648148148","0.000042999999999999995"
432,"0.00044741030092592597","0.000042999999999999995"
433,"0.0013274016203703703","0.000042999999999999995"
434,"0.0007385706018518519","0.000042999999999999995"
435,"0.0004018373842592593","0.000042999999999999995"
436,"0.0003642216435185185","0.000042999999999999995"
437,"0.00025788483796296296","0.000042999999999999995"
438,"0.0005808738425925926","0.000042999999999999995"
439,"0.0003989438657407408","0.000042999999999999995"
440,"0.00035807291666666664","0.000044000000000000006"
441,"0.000556640625","0.000044000000000000006"
442,"0.00038519965277777776","0.000044000000000000006"
443,"0.0003971354166666667","0.000044000000000000006"
444,"0.0002947771990740741","0.000044000000000000006"
445,"0.00019639756944444446","0.000044000000000000006"
446,"0.0003837528935185185","0.000044000000000000006"
447,"0.00034143518518518523","0.000044000000000000006"
448,"0.0003790509259259259","0.000044000000000000006"
449,"0.00023726851851851852","0.000044000000000000006"
450,"0.00019820601851851848","0.000045"
451,"0.0003294994212962963","0.000045"
452,"0.0002618634259259259","0.000045"
453,"0.00018337673611111113","0.000045"
454,"0.0002904369212962963","0.000045"
455,"0.0003389033564814815","0.000045"
456,"0.00038990162037037037","0.000045"
457,"0.00017867476851851852","0.000045"
458,"0.00021629050925925925","0.000045"
459,"0.00020688657407407407","0.000045"
460,"0.0001613136574074074","0.00004600000000000001"
461,"0.00029188368055555554","0.000046"
462,"0.000271629050925926","0.00004600000000000001"
463,"0.0003262442129629629","0.000046"
464,"0.0002824797453703704","0.000046"
465,"0.00024739583333333335","0.000046"
466,"0.00020688657407407407","0.000046"
467,"0.0002567997685185185","0.00004600000000000001"
468,"0.0002202690972222222","0.000046"
469,"0.00016493055555555556","0.000046"
470,"0.00027633101851851847","0.000047"
471,"0.0002640335648148148","0.000047"
472,"0.00019531249999999998","0.000047"
473,"0.0003352864583333333","0.000047"
474,"0.00019458912037037039","0.000047"
475,"0.0003125","0.000047"
476,"0.00029296875","0.000047"
477,"0.0002723524305555556","0.000047"
478,"0.0010228587962962962","0.000047"
479,"0.000548683449074074","0.000047"
480,"0.0003360098379629629","0.000048"
481,"0.00034975405092592594","0.000048"
482,"0.00029839409722222225","0.000048"
483,"0.00046079282407407413","0.000048"
484,"0.00021882233796296295","0.000048"
485,"0.0002220775462962963","0.000048"
486,"0.00025390625","0.000048"
487,"0.00020363136574074074","0.000048"
488,"0.0003266059027777777","0.000048"
489,"0.00021122685185185185","0.000048"
490,"0.0002828414351851852","0.000049"
491,"0.00023582175925925927","0.000049"
492,"0.00023473668981481482","0.000049"
493,"0.00018192997685185188","0.000049"
494,"0.00026475694444444447","0.000049"
495,"0.000302734375","0.000049"
496,"0.0002589699074074074","0.000049"
497,"0.00030598958333333335","0.000049"
498,"0.0002340133101851852","0.000049"
499,"0.00028392650462962963","0.000049"
500,"0.0002737991898148148","0.00005"
501,"0.00016673900462962964","0.00005"
502,"0.00024992766203703706","0.00005"
503,"0.00036096643518518514","0.00005"
504,"0.0002803096064814815","0.00005"
505,"0.0003002025462962963","0.00005"
506,"0.00030635127314814815","0.00005"
507,"0.00035734953703703704","0.00005"
508,"0.00020218460648148146","0.00005"
509,"0.0003266059027777777","0.00005"
510,"0.0002900752314814815","0.00005100000000000001"
511,"0.0002752459490740741","0.000051"
512,"0.00023075810185185187","0.000051"
513,"0.00021448206018518517","0.00005100000000000001"
514,"0.00019639756944444446","0.00005100000000000001"
515,"0.00023220486111111112","0.000051"
516,"0.00017180266203703704","0.00005100000000000001"
517,"0.0002058015046296296","0.00005100000000000001"
518,"0.00024197048611111112","0.00005100000000000001"
519,"0.00014178240740740742","0.00005100000000000001"
520,"0.0004018373842592593","0.00005199999999999999"
521,"0.00011863425925925926","0.00005199999999999999"
522,"0.00022026909722222226","0.000052"
523,"0.0002777777777777778","0.000052"
524,"0.0003059895833333333","0.000052"
525,"0.00018952546296296295","0.00005199999999999999"
526,"0.0004539207175925926","0.000052"
527,"0.00020146122685185187","0.000052"
528,"0.00021882233796296295","0.000052"
529,"0.00021882233796296295","0.00005199999999999999"
530,"0.00013997395833333334","0.000052999999999999994"
531,"0.00025245949074074076","0.000052999999999999994"
532,"0.00019567418981481484","0.000052999999999999994"
533,"0.00017578124999999997","0.000052999999999999994"
534,"0.00012912326388888888","0.000052999999999999994"
535,"0.00017903645833333335","0.000052999999999999994"
536,"0.00016239872685185186","0.000052999999999999994"
537,"0.0002180989583333333","0.000052999999999999994"
538,"0.00008138020833333333","0.000052999999999999994"
539,"0.00018192997685185185","0.000052999999999999994"
540,"0.0001363570601851852","0.000054000000000000005"
541,"0.00018084490740740742","0.000054000000000000005"
542,"0.00015986689814814816","0.000054000000000000005"
543,"0.00015046296296296297","0.000054000000000000005"
544,"0.00023835358796296297","0.000054000000000000005"
545,"0.00026258680555555557","0.000054000000000000005"
546,"0.00021195023148148147","0.000054000000000000005"
547,"0.0001584201388888889","0.000054000000000000005"
548,"0.00020290798611111114","0.000054000000000000005"
549,"0.0002079716435185185","0.000054000000000000005"
550,"0.00022786458333333336","0.000055"
551,"0.0001540798611111111","0.000055"
552,"0.00024269386574074072","0.00005500000000000001"
553,"0.0002998408564814815","0.000055"
554,"0.0003580729166666667","0.000055"
555,"0.0002951388888888889","0.000055"
556,"0.0003407118055555555","0.00005500000000000001"
557,"0.00028392650462962963","0.00005500000000000001"
558,"0.0002860966435185185","0.000055"
559,"0.0002904369212962963","0.000055"
560,"0.00025969328703703706","0.000056"
561,"0.00024305555555555552","0.000056"
562,"0.0002835648148148148","0.000056"
563,"0.0002340133101851852","0.000055999999999999986"
564,"0.00040400752314814813","0.000055999999999999986"
565,"0.0002003761574074074","0.000056"
566,"0.0002745225694444445","0.000055999999999999986"
567,"0.00020869502314814817","0.000056"
568,"0.0003168402777777778","0.000055999999999999986"
569,"0.00035083912037037044","0.000055999999999999986"
570,"0.0002202690972222222","0.000056999999999999996"
571,"0.0003598813657407407","0.000056999999999999996"
572,"0.00031430844907407406","0.000056999999999999996"
573,"0.0003327546296296296","0.000056999999999999996"
574,"0.00019314236111111114","0.000056999999999999996"
575,"0.000580150462962963","0.000056999999999999996"
576,"0.0006495949074074074","0.000056999999999999996"
577,"0.0006051070601851852","0.000056999999999999996"
578,"0.0005689380787037037","0.000056999999999999996"
579,"0.0006539351851851852","0.000056999999999999996"
580,"0.00048394097222222225","0.000058"
581,"0.0005873842592592593","0.000058"
582,"0.0004926215277777778","0.000058"
583,"0.00041847511574074074","0.000058"
584,"0.0004926215277777777","0.000058"
585,"0.0003634982638888889","0.000058"
586,"0.0003967737268518519","0.000058"
587,"0.000441261574074074","0.000058"
588,"0.00038773148148148147","0.000058"
589,"0.0005342158564814815","0.000058"
590,"0.00017650462962962965","0.000059000000000000004"
591,"0.0002589699074074074","0.000059000000000000004"
592,"0.00014973958333333332","0.000059000000000000004"
593,"0.00024052372685185187","0.000059000000000000004"
594,"0.00018735532407407408","0.000059000000000000004"
595,"0.0001631221064814815","0.000059000000000000004"
596,"0.0002466724537037037","0.000059000000000000004"
597,"0.00025969328703703706","0.000059000000000000004"
598,"0.0002766927083333334","0.000059000000000000004"
599,"0.00032443576388888886","0.000059000000000000004"
600,"0.00038122106481481476","0.00006"
601,"0.0003273292824074074","0.000059999999999999995"
602,"0.0003729021990740741","0.00006"
603,"0.00022135416666666668","0.00006"
604,"0.00031828703703703706","0.00006"
605,"0.00024052372685185182","0.000059999999999999995"
606,"0.00025390625","0.00006"
607,"0.00025499131944444446","0.000059999999999999995"
608,"0.0002973090277777778","0.000059999999999999995"
609,"0.000234375","0.00006"
610,"0.00018627025462962963","0.00006099999999999999"
611,"0.0002777777777777778","0.00006099999999999999"
612,"0.00017180266203703704","0.00006099999999999999"
613,"0.0003356481481481481","0.000061"
614,"0.0003537326388888889","0.00006099999999999999"
615,"0.00029152199074074074","0.00006099999999999999"
616,"0.0003316695601851851","0.000061"
617,"0.0006069155092592593","0.00006099999999999999"
618,"0.0002567997685185185","0.000061"
619,"0.0005117910879629629","0.00006099999999999999"
620,"0.00031141493055555556","0.000062"
621,"0.00018192997685185185","0.000062"
622,"0.0003251591435185185","0.000062"
623,"0.0002716290509259259","0.000062"
624,"0.00039026331018518517","0.000062"
625,"0.0004380063657407407","0.000062"
626,"0.00028899016203703704","0.000062"
627,"0.00024341724537037037","0.000062"
628,"0.00035626446759259265","0.000062"
629,"0.00027886284722222223","0.000062"
630,"0.00043800636574074076","0.000063"
631,"0.00027886284722222223","0.000063"
632,"0.00023292824074074077","0.000063"
633,"0.0002766927083333333","0.000063"
634,"0.00031069155092592596","0.000063"
635,"0.0003229890046296296","0.000063"
636,"0.00032118055555555556","0.000063"
637,"0.0002875434027777778","0.000063"
638,"0.0003219039351851852","0.000063"
639,"0.0002933304398148148","0.000063"
640,"0.00036530671296296295","0.000064"
641,"0.0003360098379629629","0.000064"
642,"0.00031864872685185186","0.000064"
643,"0.00035662615740740734","0.000064"
644,"0.0003638599537037037","0.000064"
645,"0.00037471064814814816","0.00006400000000000001"
646,"0.0004499421296296296","0.00006400000000000001"
647,"0.00040400752314814813","0.000064"
648,"0.0002741608796296296","0.000064"
649,"0.00022858796296296296","0.00006400000000000001"
650,"0.000263671875","0.000065"
651,"0.00026511863425925927","0.000065"
652,"0.00023365162037037037","0.000065"
653,"0.0004300491898148148","0.000065"
654,"0.0002980324074074074","0.000065"
655,"0.0002759693287037037","0.000065"
656,"0.0001558883101851852","0.000065"
657,"0.00019820601851851848","0.000065"
658,"0.0002300347222222222","0.000065"
659,"0.00017578125000000002","0.000065"
660,"0.00023835358796296297","0.00006599999999999999"
661,"0.00017722800925925927","0.00006599999999999999"
662,"0.00015805844907407405","0.00006599999999999999"
663,"0.0003493923611111111","0.00006599999999999999"
664,"0.0002821180555555556","0.00006599999999999999"
665,"0.00017650462962962962","0.00006599999999999999"
666,"0.00022063078703703706","0.00006599999999999999"
667,"0.00015986689814814816","0.00006599999999999999"
668,"0.00034215856481481483","0.00006599999999999999"
669,"0.00025282118055555556","0.00006599999999999999"
670,"0.00026620370370370367","0.000067"
671,"0.0003146701388888889","0.000067"
672,"0.00044777199074074077","0.000067"
673,"0.0002904369212962963","0.000067"
674,"0.00020616319444444444","0.000067"
675,"0.0001388888888888889","0.000067"
676,"0.00012876157407407408","0.000067"
677,"0.00017975983796296297","0.000067"
678,"0.00013237847222222223","0.000067"
679,"0.00011284722222222223","0.000067"
680,"0.0001613136574074074","0.00006800000000000001"
681,"0.00019495081018518518","0.00006800000000000001"
682,"0.00010706018518518519","0.00006800000000000001"
683,"0.0003580729166666667","0.00006800000000000001"
