"frame: Ascending","Average scoreMe","Average target"
1,0,"0.08"
2,"0.02331597222222222","0.08"
3,"0.051423611111111114","0.08"
4,"0.06501736111111112","0.08"
5,"0.06543402777777778","0.08"
6,"0.06614583333333333","0.08"
7,"0.07217013888888889","0.08"
8,"0.07125","0.08"
9,"0.07383680555555555","0.08"
10,"0.07184027777777778","0.08"
11,"0.07184027777777778","0.08"
12,"0.07222222222222222","0.08"
13,"0.07041666666666667","0.08"
14,"0.07289930555555556","0.08"
15,"0.07253472222222222","0.08"
16,"0.07536458333333333","0.08"
17,"0.0759548611111111","0.08"
18,"0.07303819444444444","0.08"
19,"0.07546875","0.08"
20,"0.07385416666666667","0.08"
21,"0.07347222222222222","0.08"
22,"0.07677083333333333","0.08"
23,"0.07611111111111112","0.08"
24,"0.07421875","0.08"
25,"0.0739236111111111","0.08"
26,"0.07574652777777778","0.08"
27,"0.07472222222222222","0.08"
28,"0.07684027777777777","0.08"
29,"0.07824652777777778","0.08"
30,"0.07673611111111112","0.08"
31,"0.07833333333333334","0.08"
32,"0.07607638888888889","0.08"
33,"0.0772048611111111","0.08"
34,"0.07663194444444445","0.08"
35,"0.07866319444444445","0.08"
36,"0.07907986111111111","0.08"
37,"0.079375","0.08"
38,"0.07814236111111111","0.08"
39,"0.07982638888888889","0.08"
40,"0.07751736111111111","0.08"
41,"0.07980902777777778","0.08"
42,"0.07970486111111111","0.08"
43,"0.07996527777777777","0.08"
44,"0.08371527777777778","0.08"
45,"0.07840277777777778","0.08"
46,"0.07810763888888889","0.08"
47,"0.07696180555555555","0.08"
48,"0.07909722222222222","0.08"
49,"0.07779513888888889","0.08"
50,"0.07779513888888889","0.08"
51,"0.07753472222222223","0.08"
52,"0.07982638888888889","0.08"
53,"0.08102430555555555","0.08"
54,"0.07743055555555556","0.08"
55,"0.0817361111111111","0.08"
56,"0.08118055555555556","0.08"
57,"0.07965277777777778","0.08"
58,"0.07835069444444444","0.08"
59,"0.08307291666666666","0.08"
