"frame: Ascending","Average scoreMe","Average target"
75,"0.007552083333333333","0.005"
76,"0.006354166666666667","0.005"
77,"0.006267361111111111","0.005"
78,"0.0042361111111111115","0.005"
79,"0.00453125","0.005"
80,"0.005329861111111111","0.005"
81,"0.004114583333333333","0.005"
82,"0.004270833333333333","0.005"
83,"0.0053125","0.005"
84,"0.009600694444444445","0.005"
85,"0.005920138888888889","0.005"
86,"0.004131944444444444","0.005"
87,"0.002951388888888889","0.005"
88,"0.002916666666666667","0.005"
89,"0.0053125","0.005"
90,"0.006753472222222222","0.005"
91,"0.008263888888888888","0.005"
92,"0.007048611111111111","0.005"
93,"0.0018229166666666667","0.005"
94,"0.0008680555555555555","0.005"
95,"0.0025520833333333333","0.005"
96,"0.004600694444444445","0.005"
97,"0.005503472222222222","0.005"
98,"0.007951388888888888","0.005"
99,"0.005329861111111111","0.005"
100,"0.003142361111111111","0.005"
101,"0.003611111111111111","0.005"
102,"0.006649305555555556","0.005"
103,"0.0072048611111111115","0.005"
104,"0.004652777777777777","0.005"
105,"0.00921875","0.005"
106,"0.0061805555555555555","0.005"
107,"0.0017013888888888888","0.005"
108,"0.0002951388888888889","0.005"
109,"0.0015104166666666666","0.005"
110,"0.007586805555555556","0.005"
111,"0.00796875","0.005"
112,"0.007760416666666666","0.005"
113,"0.0038368055555555555","0.005"
114,"0.0022743055555555555","0.005"
115,"0.002534722222222222","0.005"
116,"0.005763888888888889","0.005"
117,"0.005815972222222222","0.005"
118,"0.0029861111111111113","0.005"
119,"0.0035416666666666665","0.005"
120,"0.007465277777777778","0.005"
121,"0.007013888888888889","0.005"
122,"0.004392361111111111","0.005"
123,"0.004670138888888889","0.005"
124,"0.008368055555555556","0.005"
125,"0.0022222222222222222","0.005"
126,"0.0024131944444444444","0.005"
127,"0.005104166666666667","0.005"
128,"0.005625","0.005"
129,"0.008628472222222221","0.005"
130,"0.005208333333333333","0.005"
131,"0.005138888888888889","0.005"
132,"0.005659722222222222","0.005"
133,"0.007222222222222222","0.005"
134,"0.005295138888888889","0.005"
135,"0.0033333333333333335","0.005"
136,"0.0022222222222222222","0.005"
137,"0.0028125","0.005"
138,"0.0069097222222222225","0.005"
139,"0.0096875","0.005"
140,"0.004583333333333333","0.005"
141,"0.00171875","0.005"
142,"0.0009548611111111111","0.005"
143,"0.007013888888888889","0.005"
144,"0.010295138888888888","0.005"
145,"0.0043055555555555555","0.005"
146,"0.0019618055555555556","0.005"
147,"0.006961805555555555","0.005"
148,"0.007222222222222222","0.005"
149,"0.0034895833333333333","0.005"
150,"0.002534722222222222","0.005"
151,"0.003298611111111111","0.005"
152,"0.005295138888888889","0.005"
153,"0.0057465277777777775","0.005"
154,"0.008454861111111111","0.005"
155,"0.002916666666666667","0.005"
156,"0.004496527777777778","0.005"
157,"0.007899305555555555","0.005"
158,"0.005399305555555556","0.005"
159,"0.003142361111111111","0.005"
160,"0.0044444444444444444","0.005"
161,"0.0018229166666666667","0.005"
162,"0.0036631944444444446","0.005"
163,"0.00421875","0.005"
164,"0.0059375","0.005"
165,"0.00967013888888889","0.005"
166,"0.008697916666666666","0.005"
167,"0.0084375","0.005"
168,"0.0019444444444444444","0.005"
169,0,"0.005"
170,"0.0011979166666666666","0.005"
171,"0.002482638888888889","0.005"
172,"0.010138888888888888","0.005"
173,"0.010486111111111111","0.005"
174,"0.0038888888888888888","0.005"
175,"0.007239583333333333","0.005"
176,"0.003159722222222222","0.005"
177,"0.0007638888888888889","0.005"
178,"0.0011979166666666666","0.005"
179,"0.006197916666666667","0.005"
180,"0.008454861111111111","0.005"
181,"0.006666666666666667","0.005"
182,"0.003715277777777778","0.005"
183,"0.006059027777777778","0.005"
184,"0.0034548611111111112","0.005"
185,"0.00734375","0.005"
186,"0.010434027777777778","0.005"
187,"0.005954861111111111","0.005"
188,0,"0.005"
189,0,"0.005"
190,"0.0012326388888888888","0.005"
191,"0.015017361111111112","0.005"
192,"0.015329861111111112","0.005"
193,"0.0011979166666666666","0.005"
194,0,"0.005"
195,0,"0.005"
196,"0.006267361111111111","0.005"
197,"0.008784722222222222","0.005"
198,"0.0006076388888888889","0.005"
199,"0.0006597222222222222","0.005"
200,"0.0015972222222222223","0.005"
201,"0.0028993055555555556","0.005"
202,"0.004722222222222222","0.005"
203,"0.005885416666666666","0.005"
204,"0.007013888888888889","0.005"
205,"0.008194444444444445","0.005"
206,"0.0036979166666666666","0.005"
207,"0.005815972222222222","0.005"
208,"0.0050347222222222225","0.005"
209,"0.004913194444444445","0.005"
210,"0.00453125","0.005"
211,"0.003715277777777778","0.005"
212,"0.004079861111111111","0.005"
213,"0.005277777777777778","0.005"
214,"0.007569444444444445","0.005"
215,"0.0039409722222222224","0.005"
216,"0.003871527777777778","0.005"
217,"0.0034548611111111112","0.005"
218,"0.0045138888888888885","0.005"
219,"0.007465277777777778","0.005"
220,"0.005607638888888889","0.005"
221,"0.006354166666666667","0.005"
222,"0.00421875","0.005"
223,"0.004496527777777778","0.005"
224,"0.00640625","0.005"
225,"0.005885416666666666","0.005"
226,"0.009722222222222222","0.005"
227,"0.00515625","0.005"
228,"0.00109375","0.005"
229,"0.010538194444444444","0.005"
230,"0.006232638888888889","0.005"
231,"0.00019097222222222223","0.005"
232,0,"0.005"
233,"0.005","0.005"
234,"0.005989583333333334","0.005"
235,"0.004479166666666667","0.005"
236,"0.004027777777777778","0.005"
237,"0.0019444444444444444","0.005"
238,"0.004670138888888889","0.005"
239,"0.003923611111111111","0.005"
240,"0.0027083333333333334","0.005"
241,"0.004149305555555555","0.005"
242,"0.006006944444444444","0.005"
243,"0.0036631944444444446","0.005"
244,"0.005121527777777778","0.005"
245,"0.004982638888888889","0.005"
246,"0.0038541666666666668","0.005"
247,"0.0035069444444444445","0.005"
248,"0.004045138888888889","0.005"
249,"0.004114583333333333","0.005"
250,"0.00609375","0.005"
251,"0.004357638888888889","0.005"
252,"0.004322916666666667","0.005"
253,"0.004826388888888889","0.005"
254,"0.0043055555555555555","0.005"
255,"0.006753472222222222","0.005"
256,"0.005954861111111111","0.005"
257,"0.0072743055555555556","0.005"
258,"0.004548611111111111","0.005"
259,"0.002170138888888889","0.005"
260,"0.0029861111111111113","0.005"
261,"0.005902777777777778","0.005"
262,"0.004114583333333333","0.005"
263,"0.00296875","0.005"
264,"0.003923611111111111","0.005"
265,"0.003576388888888889","0.005"
266,"0.005260416666666667","0.005"
267,"0.006059027777777778","0.005"
268,"0.004375","0.005"
269,"0.005503472222222222","0.005"
270,"0.00578125","0.005"
271,"0.0049479166666666664","0.005"
272,"0.005017361111111111","0.005"
273,"0.004982638888888889","0.005"
274,"0.005868055555555555","0.005"
275,"0.0038368055555555555","0.005"
276,"0.004565972222222222","0.005"
277,"0.00421875","0.005"
278,"0.005625","0.005"
279,"0.0051736111111111115","0.005"
280,"0.004288194444444444","0.005"
281,"0.004600694444444445","0.005"
282,"0.005486111111111111","0.005"
283,"0.0059722222222222225","0.005"
284,"0.004965277777777778","0.005"
285,"0.004340277777777778","0.005"
286,"0.006076388888888889","0.005"
287,"0.00390625","0.005"
288,"0.003732638888888889","0.005"
289,"0.004895833333333334","0.005"
290,"0.005295138888888889","0.005"
291,"0.005659722222222222","0.005"
292,"0.007430555555555556","0.005"
293,"0.0055381944444444445","0.005"
294,"0.004045138888888889","0.005"
295,"0.003923611111111111","0.005"
296,"0.0040104166666666665","0.005"
297,"0.0061805555555555555","0.005"
298,"0.00484375","0.005"
299,"0.005416666666666667","0.005"
300,"0.005364583333333333","0.005"
301,"0.006076388888888889","0.005"
302,"0.004201388888888889","0.005"
303,"0.006076388888888889","0.005"
304,"0.004930555555555555","0.005"
305,"0.005520833333333333","0.005"
306,"0.006076388888888889","0.005"
307,"0.0038020833333333335","0.005"
308,"0.0033854166666666668","0.005"
309,"0.004409722222222222","0.005"
310,"0.005138888888888889","0.005"
311,"0.004652777777777777","0.005"
312,"0.006961805555555555","0.005"
313,"0.006111111111111111","0.005"
314,"0.005","0.005"
315,"0.0048090277777777775","0.005"
316,"0.004149305555555555","0.005"
317,"0.004149305555555555","0.005"
318,"0.006006944444444444","0.005"
319,"0.00515625","0.005"
320,"0.00515625","0.005"
321,"0.004791666666666666","0.005"
322,"0.00515625","0.005"
323,"0.00625","0.005"
324,"0.005607638888888889","0.005"
325,"0.006302083333333333","0.005"
326,"0.006927083333333334","0.005"
327,"0.005885416666666666","0.005"
328,"0.004895833333333334","0.005"
329,"0.004635416666666667","0.005"
330,"0.003715277777777778","0.005"
331,"0.002951388888888889","0.005"
332,"0.0051736111111111115","0.005"
333,"0.0036458333333333334","0.005"
334,"0.0039409722222222224","0.005"
335,"0.0040104166666666665","0.005"
336,"0.0060416666666666665","0.005"
337,"0.005659722222222222","0.005"
338,"0.0051736111111111115","0.005"
339,"0.004670138888888889","0.005"
340,"0.004131944444444444","0.005"
341,"0.004565972222222222","0.005"
342,"0.006493055555555556","0.005"
343,"0.005694444444444445","0.005"
344,"0.003975694444444444","0.005"
345,"0.0050347222222222225","0.005"
346,"0.005277777777777778","0.005"
347,"0.004131944444444444","0.005"
348,"0.005190972222222222","0.005"
349,"0.005104166666666667","0.005"
350,"0.005607638888888889","0.005"
351,"0.009253472222222222","0.005"
352,"0.006579861111111111","0.005"
353,"0.005208333333333333","0.005"
354,"0.004409722222222222","0.005"
355,"0.007152777777777778","0.005"
356,"0.0042361111111111115","0.005"
357,"0.004201388888888889","0.005"
358,"0.005052083333333333","0.005"
359,"0.005104166666666667","0.005"
360,"0.0033159722222222223","0.005"
361,"0.003923611111111111","0.005"
362,"0.003420138888888889","0.005"
363,"0.004496527777777778","0.005"
364,"0.0033333333333333335","0.005"
365,"0.005381944444444444","0.005"
366,"0.0043055555555555555","0.005"
367,"0.0048090277777777775","0.005"
368,"0.004652777777777777","0.005"
369,"0.0037847222222222223","0.005"
370,"0.004288194444444444","0.005"
371,"0.0031770833333333334","0.005"
372,"0.0038541666666666668","0.005"
373,"0.005694444444444445","0.005"
374,"0.006006944444444444","0.005"
375,"0.004496527777777778","0.005"
376,"0.004652777777777777","0.005"
377,"0.005104166666666667","0.005"
378,"0.004496527777777778","0.005"
379,"0.005138888888888889","0.005"
380,"0.006024305555555555","0.005"
381,"0.0050347222222222225","0.005"
382,"0.0038888888888888888","0.005"
383,"0.006597222222222222","0.005"
384,"0.008368055555555556","0.005"
385,"0.007569444444444445","0.005"
386,"0.008107638888888888","0.005"
387,"0.003611111111111111","0.005"
388,"0.005763888888888889","0.005"
389,"0.0084375","0.005"
390,"0.007222222222222222","0.005"
391,"0.00734375","0.005"
392,"0.002673611111111111","0.005"
393,"0.0036458333333333334","0.005"
394,"0.004409722222222222","0.005"
395,"0.008194444444444445","0.005"
396,"0.010902777777777779","0.005"
397,"0.0014930555555555556","0.005"
398,"0.0011458333333333333","0.005"
399,"0.007065972222222223","0.005"
400,"0.008940972222222222","0.001"
401,"0.005885416666666666","0.001"
402,"0.0007118055555555556","0.001"
403,0,"0.001"
404,0,"0.001"
405,0,"0.001"
406,"0.004114583333333333","0.001"
407,"0.0005208333333333333","0.001"
408,0,"0.001"
409,0,"0.001"
410,"0.0003993055555555556","0.001"
411,"0.00034722222222222224","0.001"
412,"0.0005729166666666667","0.001"
413,"0.0015625","0.001"
414,"0.0006770833333333334","0.001"
415,"0.00045138888888888887","0.001"
416,"0.00109375","0.001"
417,"0.003107638888888889","0.001"
418,"0.004618055555555556","0.001"
419,"0.00043402777777777775","0.001"
420,0,"0.001"
421,0,"0.001"
422,0,"0.001"
423,"0.00005208333333333334","0.001"
424,"0.00001736111111111111","0.001"
425,"0.003958333333333334","0.001"
426,"0.0006076388888888889","0.001"
427,"0.00019097222222222223","0.001"
428,"0.00006944444444444444","0.001"
429,"0.0003125","0.001"
430,"0.00078125","0.001"
431,"0.00010416666666666667","0.001"
432,"0.004149305555555555","0.001"
433,"0.0005208333333333333","0.001"
434,"0.0005208333333333333","0.001"
435,"0.0003298611111111111","0.001"
436,"0.0004861111111111111","0.001"
437,"0.003420138888888889","0.001"
438,"0.0036979166666666666","0.001"
439,"0.002482638888888889","0.001"
440,0,"0.001"
441,0,"0.001"
442,0,"0.001"
443,0,"0.001"
444,0,"0.001"
445,"0.003263888888888889","0.001"
446,"0.00328125","0.001"
447,0,"0.001"
448,0,"0.001"
449,0,"0.001"
450,0,"0.001"
451,"0.0002951388888888889","0.001"
452,"0.00038194444444444446","0.001"
453,"0.0005381944444444444","0.001"
454,"0.00171875","0.001"
455,"0.0011805555555555556","0.001"
456,"0.0007465277777777778","0.001"
457,"0.0008333333333333334","0.001"
458,"0.0009375","0.001"
459,"0.0011111111111111111","0.001"
460,"0.0011284722222222221","0.001"
461,"0.0008680555555555555","0.001"
462,"0.0011458333333333333","0.001"
463,"0.0013020833333333333","0.001"
464,"0.0005902777777777778","0.001"
465,"0.0008506944444444444","0.001"
466,"0.0010763888888888889","0.001"
467,"0.0010590277777777779","0.001"
468,"0.0013020833333333333","0.001"
469,"0.0009201388888888889","0.001"
470,"0.0013194444444444445","0.001"
471,"0.0009895833333333334","0.001"
472,"0.0009895833333333334","0.001"
473,"0.000625","0.001"
474,"0.0004861111111111111","0.001"
475,"0.001267361111111111","0.001"
476,"0.0009201388888888889","0.001"
477,"0.0019618055555555556","0.001"
478,"0.0019618055555555556","0.001"
479,"0.0003993055555555556","0.001"
480,"0.0006423611111111111","0.001"
481,"0.00046875","0.001"
482,"0.0006770833333333334","0.001"
483,"0.0006944444444444445","0.001"
484,"0.0012847222222222223","0.001"
485,"0.0023784722222222224","0.001"
486,"0.00171875","0.001"
487,"0.0007291666666666667","0.001"
488,"0.00019097222222222223","0.001"
489,"0.0006076388888888889","0.001"
490,"0.00078125","0.001"
491,"0.0022222222222222222","0.001"
492,"0.0009548611111111111","0.001"
493,"0.0007465277777777778","0.001"
494,"0.0011805555555555556","0.001"
495,"0.00022569444444444443","0.001"
496,"0.00038194444444444446","0.001"
497,"0.0002951388888888889","0.001"
498,"0.0007118055555555556","0.001"
499,"0.001388888888888889","0.001"
500,"0.0020486111111111113","0.001"
501,"0.003611111111111111","0.001"
502,"0.0027430555555555554","0.001"
503,0,"0.001"
504,0,"0.001"
505,0,"0.001"
506,0,"0.001"
507,"0.0002951388888888889","0.001"
508,"0.0010416666666666667","0.001"
509,"0.0032118055555555554","0.001"
510,"0.0027430555555555554","0.001"
511,"0.00015625","0.001"
512,0,"0.001"
513,0,"0.001"
514,"0.00003472222222222222","0.001"
515,"0.0016840277777777778","0.001"
516,"0.0009722222222222222","0.001"
517,"0.0002951388888888889","0.001"
518,"0.0011979166666666666","0.001"
519,"0.0010069444444444444","0.001"
520,"0.0014236111111111112","0.001"
521,"0.0008680555555555555","0.001"
522,"0.00125","0.001"
523,"0.0013715277777777777","0.001"
524,"0.0005208333333333333","0.001"
525,"0.0010590277777777779","0.001"
526,"0.0009895833333333334","0.001"
527,"0.0003993055555555556","0.001"
528,"0.0009375","0.001"
529,"0.0033333333333333335","0.001"
530,"0.0005208333333333333","0.001"
531,0,"0.001"
532,"0.0034027777777777776","0.001"
533,"0.00043402777777777775","0.001"
534,0,"0.001"
535,0,"0.001"
536,"0.00003472222222222222","0.001"
537,"0.0007118055555555556","0.001"
538,"0.002690972222222222","0.001"
539,"0.0019965277777777776","0.001"
540,"0.00020833333333333335","0.001"
541,"0.00001736111111111111","0.001"
542,"0.0010416666666666667","0.001"
543,"0.00171875","0.001"
544,"0.0014930555555555556","0.001"
545,"0.0011458333333333333","0.001"
546,"0.00010416666666666667","0.001"
547,"0.0007986111111111112","0.001"
548,"0.0018229166666666667","0.001"
549,"0.0011805555555555556","0.001"
550,"0.00234375","0.001"
551,"0.00034722222222222224","0.001"
552,0,"0.001"
553,0,"0.001"
554,"0.0005034722222222222","0.001"
555,"0.001267361111111111","0.001"
556,"0.0027083333333333334","0.001"
557,"0.0017708333333333332","0.001"
558,"0.00010416666666666667","0.001"
559,0,"0.001"
560,"0.00020833333333333335","0.001"
561,"0.0006423611111111111","0.001"
562,"0.004548611111111111","0.001"
563,"0.0018055555555555555","0.001"
564,0,"0.001"
565,0,"0.001"
566,0,"0.001"
567,"0.00010416666666666667","0.001"
568,"0.0005208333333333333","0.001"
569,"0.0007118055555555556","0.001"
570,"0.001979166666666667","0.001"
571,"0.00390625","0.001"
572,"0.0007465277777777778","0.001"
573,0,"0.001"
574,0,"0.001"
575,0,"0.001"
576,"0.005138888888888889","0.001"
577,"0.0021354166666666665","0.001"
578,0,"0.001"
579,0,"0.001"
580,0,"0.001"
581,0,"0.001"
582,"0.00001736111111111111","0.001"
583,"0.0007291666666666667","0.001"
584,"0.0014236111111111112","0.001"
585,"0.0011458333333333333","0.001"
586,"0.002534722222222222","0.001"
587,"0.0004166666666666667","0.001"
588,"0.00012152777777777777","0.001"
589,"0.001267361111111111","0.001"
590,"0.0025173611111111113","0.001"
591,"0.0007986111111111112","0.001"
592,"0.00017361111111111112","0.001"
593,"0.00008680555555555556","0.001"
594,"0.0008159722222222223","0.001"
595,"0.0005208333333333333","0.001"
596,"0.0038194444444444443","0.001"
597,"0.0032118055555555554","0.001"
598,0,"0.001"
599,0,"0.001"
600,0,"0.001"
601,0,"0.001"
602,"0.0027083333333333334","0.001"
603,"0.0007638888888888889","0.001"
604,0,"0.001"
605,0,"0.001"
606,"0.0008680555555555555","0.001"
607,"0.002065972222222222","0.001"
608,"0.002170138888888889","0.001"
609,"0.0003298611111111111","0.001"
610,"0.0009548611111111111","0.001"
611,"0.0005902777777777778","0.001"
612,"0.00125","0.001"
613,"0.0006076388888888889","0.001"
614,"0.001579861111111111","0.001"
615,"0.0016493055555555556","0.001"
616,"0.00012152777777777777","0.001"
617,0,"0.001"
618,"0.00234375","0.001"
619,"0.0003993055555555556","0.001"
620,"0.00008680555555555556","0.001"
621,"0.0006076388888888889","0.001"
622,"0.0044444444444444444","0.001"
623,"0.0007986111111111112","0.001"
624,0,"0.001"
625,0,"0.001"
626,"0.00006944444444444444","0.001"
627,"0.0008680555555555555","0.001"
628,"0.0016145833333333333","0.001"
629,"0.0017534722222222222","0.001"
630,"0.0011111111111111111","0.001"
631,"0.0009722222222222222","0.001"
632,"0.0005729166666666667","0.001"
633,"0.00026041666666666666","0.001"
634,"0.0006944444444444445","0.001"
635,"0.00171875","0.001"
636,"0.0016840277777777778","0.001"
637,"0.004479166666666667","0.001"
638,"0.0017534722222222222","0.001"
639,0,"0.001"
640,0,"0.001"
641,0,"0.001"
642,0,"0.001"
643,0,"0.001"
644,"0.00022569444444444443","0.001"
645,"0.0018923611111111112","0.001"
646,"0.004409722222222222","0.001"
647,"0.0005034722222222222","0.001"
648,0,"0.001"
649,0,"0.001"
650,0,"0.001"
651,0,"0.001"
652,"0.00109375","0.001"
653,"0.0013368055555555555","0.001"
654,"0.0008854166666666666","0.001"
655,"0.0010416666666666667","0.001"
656,"0.0025520833333333333","0.001"
657,"0.0013541666666666667","0.001"
658,"0.0009027777777777777","0.001"
659,"0.00005208333333333334","0.001"
660,"0.00006944444444444444","0.001"
661,"0.000625","0.001"
662,"0.0006423611111111111","0.001"
663,"0.001267361111111111","0.001"
664,"0.003975694444444444","0.001"
665,"0.0017708333333333332","0.001"
666,0,"0.001"
667,0,"0.001"
668,"0.00001736111111111111","0.001"
669,"0.00036458333333333335","0.001"
670,"0.002395833333333333","0.001"
671,"0.003003472222222222","0.001"
672,"0.0008506944444444444","0.001"
673,0,"0.001"
674,0,"0.001"
675,"0.0003993055555555556","0.001"
676,"0.0008159722222222223","0.001"
677,"0.0017534722222222222","0.001"
678,"0.0022395833333333334","0.001"
679,"0.0007986111111111112","0.001"
680,"0.0007986111111111112","0.001"
681,"0.00022569444444444443","0.001"
682,"0.002829861111111111","0.001"
683,"0.001736111111111111","0.001"
684,0,"0.001"
685,0,"0.001"
686,0,"0.001"
687,"0.0005034722222222222","0.001"
688,"0.0007118055555555556","0.001"
689,"0.002690972222222222","0.001"
690,"0.002690972222222222","0.001"
691,"0.0017881944444444445","0.001"
692,0,"0.001"
693,0,"0.001"
694,0,"0.001"
695,"0.00020833333333333335","0.001"
696,"0.0012847222222222223","0.001"
697,"0.0014756944444444444","0.001"
698,"0.002447916666666667","0.001"
699,"0.0014583333333333334","0.001"
700,"0.00026041666666666666","0.001"
701,0,"0.001"
702,"0.00010416666666666667","0.001"
703,"0.0007118055555555556","0.001"
704,"0.0007638888888888889","0.001"
705,"0.0022395833333333334","0.001"
706,"0.0031944444444444446","0.001"
707,"0.000625","0.001"
708,0,"0.001"
709,0,"0.001"
710,"0.00019097222222222223","0.001"
711,"0.0024131944444444444","0.001"
712,"0.0010763888888888889","0.001"
713,"0.0005902777777777778","0.001"
714,"0.0001388888888888889","0.001"
715,"0.0010416666666666667","0.001"
716,"0.0024131944444444444","0.001"
717,"0.0022395833333333334","0.001"
718,"0.00003472222222222222","0.001"
719,0,"0.001"
720,"0.00015625","0.001"
721,"0.0011111111111111111","0.001"
722,"0.0016319444444444445","0.001"
723,"0.0014930555555555556","0.001"
724,"0.0013020833333333333","0.001"
725,"0.0011805555555555556","0.001"
726,"0.00020833333333333335","0.001"
727,"0.00001736111111111111","0.001"
728,"0.0011631944444444443","0.001"
729,"0.0020486111111111113","0.001"
730,"0.0014583333333333334","0.001"
731,"0.0012847222222222223","0.001"
732,"0.00017361111111111112","0.001"
733,"0.00038194444444444446","0.001"
734,"0.00010416666666666667","0.001"
735,"0.0013541666666666667","0.001"
736,"0.0018229166666666667","0.001"
737,"0.0005034722222222222","0.001"
738,"0.0011458333333333333","0.001"
739,"0.0013194444444444445","0.001"
740,"0.0005381944444444444","0.001"
741,"0.0008506944444444444","0.001"
742,"0.0019444444444444444","0.001"
743,"0.0005902777777777778","0.001"
744,"0.0011284722222222221","0.001"
745,"0.0006770833333333334","0.001"
746,"0.0009895833333333334","0.001"
747,"0.0009895833333333334","0.001"
748,"0.0009375","0.001"
749,"0.0015277777777777779","0.001"
750,"0.0006770833333333334","0.001"
751,"0.0010243055555555556","0.001"
752,"0.0006597222222222222","0.001"
753,"0.0009201388888888889","0.001"
754,"0.0008159722222222223","0.001"
755,"0.0015972222222222223","0.001"
756,"0.002361111111111111","0.001"
757,"0.0014930555555555556","0.001"
758,"0.00010416666666666667","0.001"
759,0,"0.001"
760,"0.00109375","0.001"
761,"0.0015104166666666666","0.001"
762,"0.0005208333333333333","0.001"
763,"0.00046875","0.001"
764,"0.0005208333333333333","0.001"
765,"0.00036458333333333335","0.001"
766,"0.0008159722222222223","0.001"
767,"0.0006076388888888889","0.001"
768,"0.001875","0.001"
769,"0.0027430555555555554","0.001"
770,"0.002777777777777778","0.001"
771,"0.0009375","0.001"
772,0,"0.001"
773,0,"0.001"
774,"0.00038194444444444446","0.001"
775,"0.0008506944444444444","0.001"
776,"0.002482638888888889","0.001"
777,"0.0006770833333333334","0.001"
778,"0.0007118055555555556","0.001"
779,"0.0014930555555555556","0.001"
780,"0.00045138888888888887","0.001"
781,"0.00036458333333333335","0.001"
782,"0.0008680555555555555","0.001"
783,"0.0007986111111111112","0.001"
784,"0.0017013888888888888","0.001"
785,"0.0027256944444444446","0.001"
786,"0.0011111111111111111","0.001"
787,0,"0.001"
788,0,"0.001"
789,"0.0007638888888888889","0.001"
790,"0.0006770833333333334","0.001"
791,"0.0009548611111111111","0.001"
792,"0.00234375","0.001"
793,"0.0027083333333333334","0.001"
794,"0.0016319444444444445","0.001"
795,0,"0.001"
796,0,"0.001"
797,0,"0.001"
798,"0.0028819444444444444","0.001"
799,"0.0014930555555555556","0.001"
800,0,"0.003"
801,0,"0.003"
802,"0.0011458333333333333","0.003"
803,"0.005399305555555556","0.003"
804,"0.00390625","0.003"
805,"0.0029340277777777776","0.003"
806,"0.00265625","0.003"
807,"0.003715277777777778","0.003"
808,"0.0020486111111111113","0.003"
809,"0.0018402777777777777","0.003"
810,"0.004184027777777778","0.003"
811,"0.00484375","0.003"
812,"0.002864583333333333","0.003"
813,"0.0033506944444444443","0.003"
814,"0.0022395833333333334","0.003"
815,"0.0011805555555555556","0.003"
816,"0.0025868055555555557","0.003"
817,"0.0036458333333333334","0.003"
818,"0.0042361111111111115","0.003"
819,"0.00484375","0.003"
820,"0.002951388888888889","0.003"
821,"0.0020833333333333333","0.003"
822,"0.0030381944444444445","0.003"
823,"0.0017881944444444445","0.003"
824,"0.002951388888888889","0.003"
825,"0.004375","0.003"
826,"0.0035069444444444445","0.003"
827,"0.002170138888888889","0.003"
828,"0.0031770833333333334","0.003"
829,"0.0028472222222222223","0.003"
830,"0.004392361111111111","0.003"
831,"0.0025868055555555557","0.003"
832,"0.0016840277777777778","0.003"
833,"0.001979166666666667","0.003"
834,"0.0028125","0.003"
835,"0.005121527777777778","0.003"
836,"0.004618055555555556","0.003"
837,"0.0037847222222222223","0.003"
838,"0.0018229166666666667","0.003"
839,"0.00015625","0.003"
840,"0.0016493055555555556","0.003"
841,"0.0018055555555555555","0.003"
842,"0.0025173611111111113","0.003"
843,"0.0022743055555555555","0.003"
844,"0.004375","0.003"
845,"0.004704861111111111","0.003"
846,"0.002013888888888889","0.003"
847,"0.001267361111111111","0.003"
848,"0.0019618055555555556","0.003"
849,"0.0053125","0.003"
850,"0.005572916666666667","0.003"
