"frame: Ascending","Average scoreMe","Average target"
1,0,"0.08"
2,0,"0.08"
3,0,"0.08"
4,0,"0.08"
5,0,"0.08"
6,"0.02594791666666667","0.08"
7,"0.0283125","0.08"
8,"0.027055555555555555","0.08"
9,"0.028375","0.08"
10,"0.02734375","0.08"
11,"0.05455555555555556","0.08"
12,"0.05348958333333333","0.08"
13,"0.05152083333333333","0.08"
14,"0.05415277777777777","0.08"
15,"0.052006944444444446","0.08"
16,"0.0652951388888889","0.08"
17,"0.0633611111111111","0.08"
18,"0.06446527777777777","0.08"
19,"0.06081944444444445","0.08"
20,"0.06338541666666667","0.08"
21,"0.06509722222222222","0.08"
22,"0.06608333333333334","0.08"
23,"0.06440277777777778","0.08"
24,"0.066625","0.08"
25,"0.06466666666666668","0.08"
26,"0.06865972222222223","0.08"
27,"0.06905208333333333","0.08"
28,"0.06893402777777778","0.08"
29,"0.0671701388888889","0.08"
30,"0.06639583333333333","0.08"
31,"0.06965972222222223","0.08"
32,"0.06852083333333334","0.08"
33,"0.06765277777777778","0.08"
34,"0.06766319444444445","0.08"
35,"0.06841319444444445","0.08"
36,"0.06896180555555556","0.08"
37,"0.06848958333333334","0.08"
38,"0.06872222222222221","0.08"
39,"0.06912847222222221","0.08"
40,"0.07100694444444444","0.08"
41,"0.07115972222222222","0.08"
42,"0.07017708333333333","0.08"
43,"0.07078124999999999","0.08"
44,"0.07194791666666667","0.08"
45,"0.06730555555555555","0.08"
46,"0.06921875","0.08"
47,"0.06909027777777778","0.08"
48,"0.0698923611111111","0.08"
49,"0.07090625","0.08"
50,"0.06878125","0.08"
51,"0.07052777777777777","0.08"
52,"0.07061111111111111","0.08"
53,"0.0708576388888889","0.08"
54,"0.07097569444444445","0.08"
55,"0.0727326388888889","0.08"
56,"0.0730625","0.08"
57,"0.07212847222222221","0.08"
58,"0.07171527777777778","0.08"
59,"0.07346180555555556","0.08"
60,"0.07421527777777778","0.08"
61,"0.07377083333333334","0.08"
62,"0.07465625000000001","0.08"
63,"0.07340625","0.08"
64,"0.07509722222222222","0.08"
65,"0.07666319444444444","0.08"
66,"0.07794444444444446","0.08"
67,"0.0781875","0.08"
68,"0.07946180555555556","0.08"
69,"0.08243055555555556","0.08"
70,"0.0859201388888889","0.08"
71,"0.08583333333333333","0.08"
72,"0.08621527777777778","0.08"
73,"0.08827777777777776","0.08"
74,"0.08953819444444444","0.08"
75,"0.08784722222222222","0.08"
76,"0.08800347222222223","0.08"
77,"0.09043055555555556","0.08"
78,"0.08934027777777778","0.08"
79,"0.09310763888888889","0.08"
80,"0.08931944444444445","0.08"
81,"0.09054513888888889","0.08"
82,"0.09237847222222223","0.08"
83,"0.09112152777777778","0.08"
84,"0.09122222222222223","0.08"
85,"0.09102777777777778","0.08"
86,"0.09078819444444444","0.08"
87,"0.09354861111111111","0.08"
88,"0.0918576388888889","0.08"
89,"0.08936111111111111","0.08"
90,"0.08864930555555556","0.08"
91,"0.08917013888888889","0.08"
92,"0.09120486111111112","0.08"
93,"0.09113541666666666","0.08"
94,"0.09729861111111111","0.08"
95,"0.09326388888888888","0.08"
96,"0.08891319444444444","0.08"
97,"0.08669097222222222","0.08"
98,"0.08162152777777779","0.08"
99,"0.08111805555555555","0.08"
100,"0.07980902777777779","0.08"
101,"0.07609027777777777","0.08"
102,"0.07739930555555556","0.08"
103,"0.072875","0.08"
104,"0.07336805555555556","0.08"
105,"0.06943055555555555","0.08"
106,"0.07279513888888889","0.08"
107,"0.07374305555555556","0.08"
108,"0.07235069444444445","0.08"
109,"0.073375","0.08"
110,"0.07447222222222223","0.08"
111,"0.07466666666666667","0.08"
112,"0.07469791666666667","0.08"
113,"0.07471527777777778","0.08"
114,"0.07423958333333333","0.08"
115,"0.07448958333333333","0.08"
116,"0.0743125","0.08"
117,"0.07344097222222223","0.08"
118,"0.07440277777777778","0.08"
119,"0.07562847222222221","0.08"
120,"0.07269791666666667","0.08"
121,"0.07571527777777778","0.08"
122,"0.07682291666666667","0.08"
123,"0.0746388888888889","0.08"
124,"0.0759548611111111","0.08"
125,"0.07548263888888888","0.08"
126,"0.07651736111111111","0.08"
127,"0.0780173611111111","0.08"
128,"0.07710763888888889","0.08"
129,"0.07875347222222222","0.08"
130,"0.07813541666666667","0.08"
131,"0.07562152777777778","0.08"
132,"0.07873263888888889","0.08"
133,"0.07444097222222222","0.08"
134,"0.07856944444444444","0.08"
135,"0.07756597222222221","0.08"
136,"0.07713194444444445","0.08"
137,"0.07858680555555556","0.08"
138,"0.07966319444444445","0.08"
139,"0.0791388888888889","0.08"
140,"0.07922569444444445","0.08"
141,"0.0802326388888889","0.08"
142,"0.08069444444444444","0.08"
143,"0.08065625","0.08"
144,"0.07878819444444445","0.08"
145,"0.08210763888888889","0.08"
146,"0.07905208333333333","0.08"
147,"0.08121180555555554","0.08"
148,"0.08121875","0.08"
149,"0.07842361111111111","0.08"
150,"0.08016666666666666","0.08"
151,"0.08062847222222222","0.08"
152,"0.0819375","0.08"
153,"0.08174305555555555","0.08"
154,"0.08128819444444443","0.08"
155,"0.08134375","0.08"
156,"0.08196180555555556","0.08"
157,"0.08149305555555555","0.08"
158,"0.08281597222222223","0.08"
159,"0.07968402777777778","0.08"
160,"0.07963194444444445","0.08"
161,"0.07865972222222223","0.08"
162,"0.08250347222222223","0.08"
163,"0.07990625","0.08"
164,"0.08045833333333333","0.08"
165,"0.07949999999999999","0.08"
166,"0.08039583333333333","0.08"
167,"0.08437847222222222","0.08"
168,"0.08259375","0.08"
169,"0.08107986111111112","0.08"
170,"0.08264236111111112","0.08"
171,"0.08493402777777778","0.08"
172,"0.08082986111111111","0.08"
173,"0.08461805555555556","0.08"
174,"0.08228819444444443","0.08"
175,"0.08547222222222223","0.08"
176,"0.08263541666666666","0.08"
177,"0.08542013888888889","0.08"
178,"0.08271527777777778","0.08"
179,"0.08251041666666667","0.08"
180,"0.08248263888888889","0.08"
181,"0.08144791666666666","0.08"
182,"0.08507291666666666","0.08"
183,"0.08210069444444444","0.08"
184,"0.08270486111111111","0.08"
185,"0.08570138888888888","0.08"
186,"0.08078472222222222","0.08"
187,"0.08038888888888888","0.08"
188,"0.08099652777777777","0.08"
189,"0.08175694444444445","0.08"
190,"0.08129513888888888","0.08"
191,"0.07705902777777777","0.08"
192,"0.07692361111111111","0.08"
193,"0.08509722222222223","0.08"
194,"0.07838541666666667","0.08"
195,"0.0779375","0.08"
196,"0.08021875","0.08"
197,"0.0859375","0.08"
198,"0.08578125","0.08"
199,"0.08687847222222222","0.08"
200,"0.08698263888888888","0.08"
201,"0.08411458333333334","0.08"
202,"0.08391319444444445","0.08"
203,"0.08269791666666668","0.08"
204,"0.07920138888888889","0.08"
205,"0.08149305555555555","0.08"
206,"0.07966666666666666","0.08"
207,"0.07921180555555556","0.08"
208,"0.07703125","0.08"
209,"0.07806597222222222","0.08"
210,"0.07785069444444444","0.08"
211,"0.0773125","0.08"
212,"0.07518055555555556","0.08"
213,"0.07453125000000001","0.08"
214,"0.07445138888888889","0.08"
215,"0.07355902777777779","0.08"
216,"0.07185416666666666","0.08"
217,"0.07270138888888888","0.08"
218,"0.07147569444444443","0.08"
219,"0.07166319444444444","0.08"
220,"0.07155902777777778","0.08"
221,"0.07149652777777779","0.08"
222,"0.07173958333333333","0.08"
223,"0.07269444444444445","0.08"
224,"0.06975347222222221","0.08"
225,"0.07148958333333333","0.08"
226,"0.06576388888888889","0.08"
227,"0.07001041666666667","0.08"
228,"0.06602777777777777","0.08"
229,"0.06146875","0.08"
230,"0.0609375","0.08"
231,"0.054322916666666665","0.08"
232,"0.05464236111111111","0.08"
233,"0.05500694444444445","0.08"
234,"0.054260416666666665","0.08"
235,"0.056076388888888884","0.08"
236,"0.06060763888888889","0.08"
237,"0.059805555555555556","0.08"
238,"0.058364583333333345","0.08"
239,"0.06024305555555556","0.08"
240,"0.05891319444444445","0.08"
241,"0.06230902777777778","0.08"
242,"0.06255555555555556","0.08"
243,"0.06353472222222221","0.08"
244,"0.06510763888888889","0.08"
245,"0.06622916666666667","0.08"
246,"0.06696180555555556","0.08"
247,"0.06991319444444444","0.08"
248,"0.06859027777777778","0.08"
249,"0.06642708333333333","0.08"
250,"0.06579513888888888","0.08"
251,"0.07055555555555555","0.08"
252,"0.06971875","0.08"
253,"0.07038888888888889","0.08"
254,"0.07130208333333334","0.08"
255,"0.07044791666666667","0.08"
256,"0.0750625","0.08"
257,"0.07326388888888889","0.08"
258,"0.07282986111111112","0.08"
259,"0.07096875","0.08"
260,"0.07036458333333333","0.08"
261,"0.07163194444444446","0.08"
262,"0.07729513888888888","0.08"
263,"0.07481944444444444","0.08"
264,"0.0754375","0.08"
265,"0.07517013888888888","0.08"
266,"0.07666319444444444","0.08"
267,"0.07668749999999999","0.08"
268,"0.07921180555555556","0.08"
269,"0.07768749999999999","0.08"
270,"0.07996875","0.08"
271,"0.08203125","0.08"
272,"0.079","0.08"
273,"0.07737152777777778","0.08"
274,"0.08275","0.08"
275,"0.07789583333333333","0.08"
276,"0.07986111111111112","0.08"
277,"0.08034375","0.08"
278,"0.08494097222222222","0.08"
279,"0.08385416666666666","0.08"
280,"0.08562847222222222","0.08"
281,"0.08453472222222222","0.08"
282,"0.08491666666666667","0.08"
283,"0.08576736111111112","0.08"
284,"0.08953472222222222","0.08"
285,"0.09050347222222221","0.08"
286,"0.08718402777777778","0.08"
287,"0.08822222222222223","0.08"
288,"0.08963541666666666","0.08"
289,"0.0887326388888889","0.08"
290,"0.09482638888888889","0.08"
291,"0.09061111111111111","0.08"
292,"0.08787152777777778","0.08"
293,"0.09280902777777778","0.08"
294,"0.09073958333333335","0.08"
295,"0.09387847222222222","0.08"
296,"0.08897569444444445","0.08"
297,"0.0846423611111111","0.08"
298,"0.09027083333333333","0.08"
299,"0.08553819444444444","0.08"
300,"0.08841666666666667","0.08"
301,"0.08222916666666666","0.08"
302,"0.09101736111111111","0.08"
303,"0.08589930555555556","0.08"
304,"0.08780208333333334","0.08"
305,"0.08249305555555556","0.08"
306,"0.08385763888888889","0.08"
307,"0.08574305555555554","0.08"
308,"0.08610069444444444","0.08"
309,"0.08552777777777779","0.08"
310,"0.09038194444444445","0.08"
311,"0.08749305555555556","0.08"
312,"0.09131944444444444","0.08"
313,"0.08327777777777777","0.08"
314,"0.08769444444444444","0.08"
315,"0.08946180555555555","0.08"
316,"0.08526041666666667","0.08"
317,"0.08749305555555556","0.08"
318,"0.08939930555555556","0.08"
319,"0.08793402777777778","0.08"
320,"0.08628125","0.08"
321,"0.08442013888888888","0.08"
322,"0.08369444444444443","0.08"
323,"0.08589236111111112","0.08"
324,"0.08311458333333334","0.08"
325,"0.08439930555555555","0.08"
326,"0.07923263888888889","0.08"
327,"0.08268055555555556","0.08"
328,"0.07872222222222222","0.08"
329,"0.08252777777777778","0.08"
330,"0.0782361111111111","0.08"
331,"0.07856597222222222","0.08"
332,"0.07462847222222221","0.08"
333,"0.07658333333333334","0.08"
334,"0.07509375","0.08"
335,"0.07810069444444445","0.08"
336,"0.07888888888888888","0.08"
337,"0.07754166666666666","0.08"
338,"0.07511805555555555","0.08"
339,"0.07859374999999999","0.08"
340,"0.07736458333333332","0.08"
341,"0.07760416666666667","0.08"
342,"0.07557638888888889","0.08"
343,"0.07485763888888888","0.08"
344,"0.07583680555555555","0.08"
345,"0.07602777777777778","0.08"
346,"0.07179513888888889","0.08"
347,"0.0746388888888889","0.08"
348,"0.0750625","0.08"
